key,iea_ref,row_id,name,sector,country,register_class,iea_status,dropped_from_benchmark,capacity_value,capacity_unit,stop_event,perimeter_clause,rungs_passed,unread,site_result,site_searched,site_source,site_speaker,site_date,site_precision,site_note,capacity_result,capacity_searched,capacity_source,capacity_speaker,capacity_date,capacity_precision,capacity_note,fid_result,fid_searched,fid_source,fid_speaker,fid_date,fid_precision,fid_note,funding_result,funding_searched,funding_source,funding_speaker,funding_date,funding_precision,funding_note,start_result,start_searched,start_source,start_speaker,start_date,start_precision,start_note,input_result,input_searched,input_source,input_speaker,input_date,input_precision,input_note,input_provisional,as_of
iea:2875,2875,eneco-diamond-hydrogen-europoort,Eneco Diamond Hydrogen,clean,NL,admitted,Concept,,800,MW_input,,,0,false,not_searched,false,https://news.eneco.com/eneco-takes-important-step-towards-building-green-hydrogen-plant/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://news.eneco.com/eneco-takes-important-step-towards-building-green-hydrogen-plant/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://news.eneco.com/eneco-takes-important-step-towards-building-green-hydrogen-plant/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://news.eneco.com/eneco-takes-important-step-towards-building-green-hydrogen-plant/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"as of 2023-10-31: the document cited is dated 2026-09-11, after the cut-off, so this rung was fail on evidence that did not exist yet",true,2023-10-31
iea:2897,2897,,SIRAM green hydrogen plant in Termoli,clean,ITA,none found,Feasibility study,,138.6026667,ktH2Y,,,0,false,not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:2909,2909,,Power2X Parnu facility,clean,EST,named not admitted,Feasibility study,,173.9332096,ktH2Y,,,0,false,not_searched,false,https://www.power2x.ee/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:2957,2957,,Armonia Green Sevilla phase I,clean,ESP,none found,Feasibility study,,34.30416,ktH2Y,,,0,false,not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3009,3009,,GalpH2Park-II (Phase II),clean,PRT,unread,Feasibility study,,29.98615385,ktH2Y,,,0,true,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,false,2023-10-31
iea:3010,3010,,Grey2Green,clean,PRT,unread,Concept,,29.98615385,ktH2Y,,,0,true,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,false,2023-10-31
iea:3012,3012,,Armonia Green Castellon Phase I,clean,ESP,none found,Feasibility study,,50.96038415,ktH2Y,,,0,false,not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3013,3013,,Armonia Green Castellon Phase II,clean,ESP,none found,Concept,,51.14045618,ktH2Y,,,0,false,not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3014,3014,,Armonia Green Castellon Phase III,clean,ESP,none found,Concept,,50.96038415,ktH2Y,,,0,false,not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:3015,3015,ignis-armonia-green-galicia,Armonia Green Galicia Phase I,clean,ES,admitted,Feasibility study,,200,MW_input,,,0,false,not_searched,false,https://web.archive.org/web/20260416133218/https://www.ignis.es/en/green-hydrogen-as-a-key-driver-for-decarbonization-and-energy-transformation/,IGNIS,2024-09-23,day,"as of 2023-10-31: the document cited is dated 2024-09-23, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://web.archive.org/web/20260416133218/https://www.ignis.es/en/green-hydrogen-as-a-key-driver-for-decarbonization-and-energy-transformation/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://web.archive.org/web/20260416133218/https://www.ignis.es/en/green-hydrogen-as-a-key-driver-for-decarbonization-and-energy-transformation/,owner,2024-09-23,day,"as of 2023-10-31: the document cited is dated 2024-09-23, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://web.archive.org/web/20260416133218/https://www.ignis.es/en/green-hydrogen-as-a-key-driver-for-decarbonization-and-energy-transformation/,owner,2024-09-23,day,"as of 2023-10-31: the document cited is dated 2024-09-23, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"as of 2023-10-31: the document cited is dated 2026-09-11, after the cut-off, so this rung was fail on evidence that did not exist yet",true,2023-10-31
